"X","Obskey","Poskey","Tripkey","Group","Species","Age","Plumage","Sex","Count","Distance","Transect","Behaviour","Association","Direction","Prey","TurbineHeight","Notes"
333425,1100333425,110068503,110001070,NA,"5910",NA,NA,NA,210,"U",1,NA,NA,NA,NA,NA,NA
333426,1100333426,110068504,110001070,NA,"5709","1",NA,NA,1,"2",0,NA,NA,NA,NA,NA,"LONG-TAILED?"
333427,1100333427,110068507,110001070,NA,"5780","A",NA,NA,1,"2",0,NA,NA,NA,NA,NA,NA
333428,1100333428,110068507,110001070,NA,"6020","A",NA,NA,1,"1",0,NA,NA,NA,NA,NA,NA
333429,1100333429,110068509,110001070,NA,"5780","A",NA,NA,1,"2",0,NA,NA,NA,NA,NA,NA
333430,1100333430,110068512,110001070,NA,"710","A",NA,NA,1,"E",0,NA,NA,NA,NA,NA,NA
333431,1100333431,110068515,110001070,NA,"6020",NA,NA,NA,1,"2",0,NA,NA,NA,NA,NA,NA
333432,1100333432,110068516,110001071,NA,"710","2",NA,NA,1,"E",0,"Y",NA,NA,NA,NA,NA
333433,1100333433,110068516,110001071,NA,"710","A",NA,NA,1,"2",0,NA,NA,NA,NA,NA,NA
333434,1100333434,110068516,110001071,NA,"6020","A",NA,NA,1,"2",0,NA,NA,NA,NA,NA,NA
333435,1100333435,110068516,110001071,NA,"710","4",NA,NA,1,"2",0,NA,NA,NA,NA,NA,NA
333436,1100333436,110068517,110001071,"1","6360",NA,NA,NA,13,"D",1,NA,NA,NA,NA,NA,NA
333437,1100333437,110068517,110001071,"1","5780","A",NA,NA,3,"2",1,NA,NA,NA,NA,NA,NA
333438,1100333438,110068517,110001071,NA,"6000","2",NA,NA,1,"2",0,NA,NA,NA,NA,NA,NA
333439,1100333439,110068517,110001071,NA,"5926","A",NA,NA,1,"2",0,NA,NA,NA,NA,NA,NA
333440,1100333440,110068517,110001071,NA,"6360",NA,NA,NA,3,"D",1,NA,NA,NA,NA,NA,NA
333441,1100333441,110068520,110001071,"2","6000","2",NA,NA,1,"D",1,"S",NA,NA,NA,NA,NA
333442,1100333442,110068520,110001071,"2","5910","A",NA,NA,1,"D",1,"S",NA,NA,NA,NA,NA
333443,1100333443,110068520,110001071,NA,"6360",NA,"W",NA,3,"D",1,NA,NA,NA,NA,NA,NA
333444,1100333444,110068521,110001071,NA,"6360","A","W",NA,1,"C",1,NA,NA,NA,NA,NA,NA
333445,1100333445,110068523,110001071,NA,"18770",NA,NA,NA,1,"1",0,NA,NA,NA,NA,NA,NA
333446,1100333446,110068524,110001071,NA,"6110","A",NA,NA,1,"2",0,NA,NA,NA,NA,NA,NA
333447,1100333447,110068524,110001071,NA,"5910","A",NA,NA,1,"2",0,NA,NA,NA,NA,NA,NA
333448,1100333448,110068524,110001071,NA,"710","A",NA,NA,1,"2",0,NA,NA,NA,NA,NA,NA
333449,1100333449,110068524,110001071,NA,"5910","A",NA,NA,1,"2",1,NA,NA,NA,NA,NA,NA
333450,1100333450,110068525,110001071,NA,"6345",NA,NA,NA,4,"2",0,NA,NA,NA,NA,NA,NA
333451,1100333451,110068525,110001071,NA,"6360",NA,"W",NA,1,"2",0,NA,NA,NA,NA,NA,NA
333452,1100333452,110068526,110001071,"3","6360",NA,"W",NA,2,"C",1,"DF",NA,NA,NA,NA,NA
333453,1100333453,110068526,110001071,"3","5780",NA,NA,NA,1,"C",1,NA,NA,NA,NA,NA,NA
333454,1100333454,110068526,110001071,NA,"5910","A",NA,NA,1,"B",1,NA,NA,NA,NA,NA,NA
333455,1100333455,110068526,110001071,NA,"6000","2",NA,NA,1,"2",0,NA,NA,NA,NA,NA,NA
333456,1100333456,110068526,110001071,NA,"5910","3",NA,NA,1,"2",1,NA,NA,NA,NA,NA,NA
333457,1100333457,110068526,110001071,NA,"5910","A",NA,NA,1,"2",1,NA,NA,NA,NA,NA,NA
333458,1100333458,110068526,110001071,NA,"6360","A","W",NA,2,"A",1,NA,NA,NA,NA,NA,NA
333459,1100333459,110068526,110001071,NA,"5780","A",NA,NA,1,"1",1,NA,NA,NA,NA,NA,NA
333460,1100333460,110068527,110001071,"4","5780","A",NA,NA,2,"2",1,NA,NA,NA,NA,NA,NA
333461,1100333461,110068527,110001071,"4","6360",NA,NA,NA,8,"D",1,NA,NA,NA,NA,NA,NA
333462,1100333462,110068527,110001071,NA,"15820",NA,NA,NA,16,"2",0,NA,NA,"SW",NA,NA,NA
333463,1100333463,110068527,110001071,NA,"5910","A",NA,NA,1,"1",0,NA,NA,NA,NA,NA,NA
333464,1100333464,110068527,110001071,NA,"6360",NA,"W",NA,2,"2",0,NA,NA,NA,NA,NA,NA
333465,1100333465,110068528,110001071,NA,"6360",NA,NA,NA,3,"E",0,NA,NA,NA,NA,NA,NA
333466,1100333466,110068529,110001071,NA,"5910","A",NA,NA,1,"2",1,NA,NA,NA,NA,NA,NA
333467,1100333467,110068529,110001071,NA,"5780","A",NA,NA,1,"1",1,NA,NA,NA,NA,NA,NA
333468,1100333468,110068530,110001071,NA,"64320",NA,NA,NA,1,"E",0,NA,NA,NA,NA,NA,NA
333469,1100333469,110068530,110001071,NA,"15820",NA,NA,NA,5,"2",0,NA,NA,NA,NA,NA,NA
333470,1100333470,110068531,110001071,NA,"6360",NA,"W",NA,3,"B",1,NA,NA,NA,NA,NA,NA
333471,1100333471,110068531,110001071,NA,"5780","A",NA,NA,1,"2",0,NA,NA,NA,NA,NA,NA
333472,1100333472,110068531,110001071,NA,"6360",NA,NA,NA,1,"2",0,NA,NA,NA,NA,NA,NA
333473,1100333473,110068531,110001071,NA,"5910","2",NA,NA,1,"2",1,NA,NA,NA,NA,NA,NA
333474,1100333474,110068531,110001071,NA,"5780",NA,NA,NA,1,"1",1,NA,NA,NA,NA,NA,NA
333475,1100333475,110068532,110001071,NA,"6360",NA,"W",NA,1,"1",0,NA,NA,NA,NA,NA,NA
333476,1100333476,110068533,110001071,"5","5910","1",NA,NA,1,"2",0,NA,NA,NA,NA,NA,NA
333477,1100333477,110068533,110001071,"5","5910","2",NA,NA,1,"2",1,NA,NA,NA,NA,NA,NA
333478,1100333478,110068533,110001071,"5","5910","3",NA,NA,1,"2",1,NA,NA,NA,NA,NA,NA
333479,1100333479,110068533,110001071,NA,"5920","1",NA,NA,1,"2",1,NA,NA,NA,NA,NA,NA
333480,1100333480,110068534,110001071,"6","5910","A",NA,NA,1,"1",0,NA,"E",NA,NA,NA,NA
333481,1100333481,110068534,110001071,"6","5910","1",NA,NA,1,"1",0,NA,"E",NA,NA,NA,NA
333482,1100333482,110068534,110001071,NA,"5910","3",NA,NA,1,"B",1,"DF",NA,NA,NA,NA,NA
333483,1100333483,110068535,110001071,NA,"5900","1",NA,NA,1,"2",0,NA,NA,NA,NA,NA,NA
333484,1100333484,110068535,110001071,NA,"63510",NA,NA,NA,1,"E",0,NA,NA,NA,NA,NA,NA
333485,1100333485,110068535,110001071,NA,"5900","A",NA,NA,1,"2",0,NA,NA,NA,NA,NA,NA
333486,1100333486,110068537,110001071,NA,"5910","A",NA,NA,1,"C",1,"DF",NA,NA,NA,NA,NA
333487,1100333487,110068537,110001071,NA,"6000","A",NA,NA,1,"E",0,NA,NA,NA,NA,NA,NA
333488,1100333488,110068537,110001071,NA,"4860",NA,NA,NA,2,"2",0,NA,NA,"SW",NA,NA,NA
333489,1100333489,110068537,110001071,NA,"5910","A",NA,NA,1,"E",0,NA,NA,NA,NA,NA,NA
333490,1100333490,110068537,110001071,NA,"5910","A",NA,NA,1,"B",1,"P",NA,NA,NA,NA,NA
333491,1100333491,110068537,110001071,NA,"5820","A",NA,NA,1,"1",0,NA,"E",NA,NA,NA,NA
333492,1100333492,110068537,110001071,NA,"2130",NA,NA,NA,65,"3",0,NA,NA,"SW",NA,NA,NA
333493,1100333493,110068537,110001071,NA,"5910","A",NA,NA,1,"1",0,NA,NA,NA,NA,NA,NA
333494,1100333494,110068537,110001071,NA,"5780","A",NA,NA,1,"2",0,NA,NA,NA,NA,NA,NA
333495,1100333495,110068538,110001071,NA,"5910","A",NA,NA,1,"B",1,NA,NA,NA,NA,NA,NA
333496,1100333496,110068538,110001071,NA,"63510",NA,NA,NA,2,"C",1,NA,NA,NA,NA,NA,NA
333497,1100333497,110068538,110001071,NA,"5780","A",NA,NA,1,"1",1,NA,NA,NA,NA,NA,NA
333498,1100333498,110068538,110001071,NA,"5910","A",NA,NA,1,"1",0,NA,NA,NA,NA,NA,NA
333499,1100333499,110068538,110001071,NA,"5900","2",NA,NA,1,"1",1,NA,NA,NA,NA,NA,NA
333500,1100333500,110068538,110001071,NA,"5780","A",NA,NA,1,"2",1,NA,NA,NA,NA,NA,NA
333501,1100333501,110068538,110001071,NA,"5920","1",NA,NA,1,"2",0,NA,NA,NA,NA,NA,NA
333502,1100333502,110068539,110001071,NA,"5780","A",NA,NA,1,"2",0,NA,NA,NA,NA,NA,NA
333503,1100333503,110068541,110001071,NA,"5910","2",NA,NA,1,"D",1,NA,NA,NA,NA,NA,NA
333504,1100333504,110068541,110001071,NA,"5910","2",NA,NA,1,"2",0,NA,NA,NA,NA,NA,NA
333505,1100333505,110068542,110001071,"7","5670","1",NA,NA,1,"2",0,NA,NA,NA,NA,NA,NA
333506,1100333506,110068542,110001071,"7","5780","A",NA,NA,1,"2",0,NA,NA,NA,NA,NA,NA
333507,1100333507,110068542,110001071,"7","5780","1",NA,NA,1,"2",0,NA,NA,NA,NA,NA,NA
333508,1100333508,110068543,110001071,NA,"5910","A",NA,NA,1,"2",0,NA,NA,NA,NA,NA,NA
333509,1100333509,110068543,110001071,NA,"5900","1",NA,NA,1,"2",0,NA,NA,NA,NA,NA,NA
333510,1100333510,110068543,110001071,NA,"6000","1",NA,NA,1,"1",0,NA,NA,NA,NA,NA,NA
333511,1100333511,110068544,110001071,NA,"5780","A",NA,NA,1,"2",1,NA,NA,NA,NA,NA,NA
333512,1100333512,110068544,110001071,NA,"5910","1",NA,NA,1,"2",1,NA,NA,NA,NA,NA,NA
333513,1100333513,110068544,110001071,NA,"6000","A",NA,NA,1,"1",0,NA,NA,NA,NA,NA,NA
333514,1100333514,110068544,110001071,NA,"11980",NA,NA,NA,6,"2",0,NA,NA,"SW",NA,NA,NA
333515,1100333515,110068545,110001071,"8","5900",NA,NA,NA,8,"1",0,NA,"E",NA,NA,NA,NA
333516,1100333516,110068545,110001071,"8","6020",NA,NA,NA,2,"1",0,NA,"E",NA,NA,NA,NA
333517,1100333517,110068545,110001071,"8","5910",NA,NA,NA,4,"1",0,NA,"E",NA,NA,NA,NA
333518,1100333518,110068545,110001071,"8","5927","3",NA,NA,1,"1",0,NA,"E",NA,NA,NA,NA
333519,1100333519,110068545,110001071,"8","5820","A",NA,NA,1,"1",0,NA,"E",NA,NA,NA,NA
333520,1100333520,110068545,110001071,NA,"5910","A",NA,NA,1,"1",1,NA,NA,NA,NA,NA,NA
333521,1100333521,110068546,110001071,NA,"5910","A",NA,NA,1,"1",1,NA,NA,NA,NA,NA,NA
333522,1100333522,110068546,110001071,NA,"6000","A",NA,NA,1,"E",0,NA,NA,NA,NA,NA,NA
333523,1100333523,110068546,110001071,NA,"5709",NA,NA,NA,1,"2",0,NA,NA,NA,NA,NA,NA
333524,1100333524,110068547,110001071,NA,"5910","A",NA,NA,1,"1",0,NA,NA,NA,NA,NA,NA
333525,1100333525,110068547,110001071,NA,"64310",NA,NA,NA,1,"U",1,NA,NA,NA,NA,NA,NA
333526,1100333526,110068548,110001071,"9","6000","1",NA,NA,1,"1",1,NA,NA,NA,NA,NA,NA
333527,1100333527,110068548,110001071,"9","5910","A",NA,NA,1,"1",1,NA,NA,NA,NA,NA,NA
333528,1100333528,110068548,110001071,NA,"5910","A",NA,NA,1,"1",1,NA,NA,NA,NA,NA,NA
333529,1100333529,110068548,110001071,NA,"5910","A",NA,NA,1,"2",0,NA,NA,NA,NA,NA,NA
333530,1100333530,110068548,110001071,NA,"5910","A",NA,NA,1,"1",1,NA,NA,NA,NA,NA,NA
333531,1100333531,110068550,110001071,NA,"5900","1",NA,NA,1,"2",0,NA,NA,NA,NA,NA,NA
333532,1100333532,110068551,110001071,NA,"5910","1",NA,NA,1,"2",1,NA,NA,NA,NA,NA,NA
333533,1100333533,110068551,110001071,NA,"5910","A",NA,NA,1,"E",0,NA,NA,NA,NA,NA,NA
333534,1100333534,110068551,110001071,NA,"6000","A",NA,NA,1,"D",1,NA,NA,NA,NA,NA,NA
333535,1100333535,110068551,110001071,NA,"5900","1",NA,NA,1,"D",1,NA,NA,NA,NA,NA,NA
333536,1100333536,110068551,110001071,NA,"5910",NA,NA,NA,1,"1",1,NA,NA,NA,NA,NA,NA
333537,1100333537,110068551,110001071,NA,"5900","A",NA,NA,1,"1",1,NA,NA,NA,NA,NA,NA
333538,1100333538,110068551,110001071,NA,"5910","I",NA,NA,1,"2",1,NA,NA,NA,NA,NA,NA
333539,1100333539,110068552,110001071,"10","5910","A",NA,NA,1,"E",0,NA,NA,NA,NA,NA,NA
333540,1100333540,110068552,110001071,"10","5910","1",NA,NA,1,"E",0,NA,NA,NA,NA,NA,NA
333541,1100333541,110068552,110001071,NA,"5910","A",NA,NA,1,"1",1,NA,NA,NA,NA,NA,NA
333542,1100333542,110068552,110001071,NA,"64320",NA,NA,NA,1,"E",0,NA,NA,NA,NA,NA,NA
333543,1100333543,110068552,110001071,NA,"5910","4",NA,NA,1,"1",1,NA,NA,NA,NA,NA,NA
333544,1100333544,110068552,110001071,NA,"5900","2",NA,NA,1,"2",0,NA,NA,NA,NA,NA,NA
333545,1100333545,110068552,110001071,NA,"5910","A",NA,NA,1,"2",0,NA,NA,NA,NA,NA,NA
333546,1100333546,110068553,110001071,NA,"6000","A",NA,NA,1,"2",0,NA,NA,NA,NA,NA,NA
333547,1100333547,110068553,110001071,NA,"6000","A",NA,NA,1,"1",0,NA,NA,NA,NA,NA,NA
333548,1100333548,110068554,110001071,NA,"5910","2",NA,NA,1,"2",0,NA,NA,NA,NA,NA,NA
333549,1100333549,110068554,110001071,NA,"1730",NA,NA,NA,8,"1",0,NA,NA,"SW",NA,NA,NA
333550,1100333550,110068554,110001071,NA,"5910","A",NA,NA,2,"2",1,NA,NA,NA,NA,NA,NA
333551,1100333551,110068554,110001071,NA,"5900","A",NA,NA,1,"1",1,NA,NA,NA,NA,NA,NA
333552,1100333552,110068555,110001071,NA,"5820","A",NA,NA,1,"2",0,NA,NA,NA,NA,NA,NA
333553,1100333553,110068555,110001071,NA,"5920","2",NA,NA,1,"2",0,NA,NA,NA,NA,NA,NA
333554,1100333554,110068555,110001071,NA,"5910","A",NA,NA,1,"1",1,NA,NA,NA,NA,NA,NA
333555,1100333555,110068556,110001071,NA,"5900","A",NA,NA,1,"2",0,NA,NA,NA,NA,NA,NA
333556,1100333556,110068556,110001071,NA,"5820","A",NA,NA,1,"2",0,NA,NA,NA,NA,NA,NA
333557,1100333557,110068556,110001071,NA,"5910",NA,NA,NA,24,"2",0,"Z","A",NA,NA,NA,NA
333558,1100333558,110068556,110001071,NA,"5920",NA,NA,NA,6,"2",0,"Z","A",NA,NA,NA,NA
333559,1100333559,110068556,110001071,NA,"5820",NA,NA,NA,12,"2",0,"Z","A",NA,NA,NA,NA
333560,1100333560,110068556,110001071,NA,"5900",NA,NA,NA,5,"2",0,"Z","A",NA,NA,NA,NA
333561,1100333561,110068556,110001071,NA,"6000",NA,NA,NA,1,"2",0,"Z","A",NA,NA,NA,NA
333562,1100333562,110068556,110001071,NA,"5920","A",NA,NA,2,"1",0,NA,NA,NA,NA,NA,NA
333563,1100333563,110068556,110001071,NA,"5900","1",NA,NA,1,"1",0,NA,NA,NA,NA,NA,NA
333564,1100333564,110068556,110001071,NA,"1680",NA,NA,NA,3,"1",0,NA,NA,"SW",NA,NA,NA
333565,1100333565,110068557,110001072,NA,"6020","A",NA,NA,1,"2",0,NA,NA,NA,NA,NA,NA
333566,1100333566,110068557,110001072,NA,"710","A",NA,NA,1,"2",0,NA,NA,NA,NA,NA,NA
333567,1100333567,110068559,110001072,NA,"6020","A",NA,NA,1,"2",0,NA,NA,NA,NA,NA,NA
333568,1100333568,110068560,110001072,NA,"6020","A",NA,NA,1,"2",0,NA,NA,NA,NA,NA,"ENTER WF"
333569,1100333569,110068561,110001072,NA,"5780",NA,NA,NA,2,"2",0,"Z","T",NA,NA,NA,"F3"
333570,1100333570,110068562,110001072,"1","6340",NA,"W",NA,2,"E",0,"DF","X",NA,NA,NA,NA
333571,1100333571,110068562,110001072,"1","6360",NA,"W",NA,1,"E",0,"DF","X",NA,NA,NA,NA
333572,1100333572,110068562,110001072,NA,"5900","A",NA,NA,1,"2",0,NA,"T",NA,NA,NA,"H2"
333573,1100333573,110068562,110001072,NA,"6020","A",NA,NA,1,"2",1,NA,"X",NA,NA,NA,NA
333574,1100333574,110068562,110001072,NA,"6020","1",NA,NA,1,"1",1,NA,"X",NA,NA,NA,NA
333575,1100333575,110068562,110001072,NA,"6020","A",NA,NA,1,"2",0,NA,"X",NA,NA,NA,NA
333576,1100333576,110068562,110001072,NA,"6020","1",NA,NA,2,"B",1,NA,"X",NA,NA,NA,NA
333577,1100333577,110068563,110001072,NA,"5900","A",NA,NA,1,"2",0,NA,"X",NA,NA,NA,NA
333578,1100333578,110068564,110001072,NA,"5900",NA,NA,NA,2,"D",1,NA,"X",NA,NA,NA,NA
333579,1100333579,110068565,110001072,NA,"6020","1",NA,NA,1,"1",0,NA,"X",NA,NA,NA,NA
333580,1100333580,110068566,110001072,NA,"6020","A",NA,NA,1,"D",1,NA,"X",NA,NA,NA,NA
333581,1100333581,110068566,110001072,NA,"6345",NA,NA,NA,1,"2",0,NA,"X",NA,NA,NA,NA
333582,1100333582,110068567,110001072,NA,"5780","A",NA,NA,1,"2",0,"Z","X",NA,NA,NA,NA
333583,1100333583,110068567,110001072,NA,"6020","A",NA,NA,1,"2",1,NA,"X",NA,NA,NA,NA
333584,1100333584,110068568,110001072,NA,"6020","A",NA,NA,1,"2",0,"Z","X",NA,NA,NA,NA
333585,1100333585,110068568,110001072,NA,"6340",NA,"W",NA,2,"C",1,"DF","X",NA,NA,NA,NA
333586,1100333586,110068568,110001072,NA,"6020","A",NA,NA,1,"2",0,NA,"X",NA,NA,NA,NA
333587,1100333587,110068569,110001072,NA,"6340",NA,"W",NA,1,"C",1,"DF","X",NA,NA,NA,NA
333588,1100333588,110068569,110001072,NA,"6020","A",NA,NA,1,"2",0,NA,"X",NA,NA,NA,NA
333589,1100333589,110068569,110001072,NA,"6020","A",NA,NA,1,"2",0,NA,"X",NA,NA,NA,NA
333590,1100333590,110068569,110001072,NA,"5780","A",NA,NA,2,"2",1,NA,"X",NA,NA,NA,NA
333591,1100333591,110068570,110001072,NA,"6360",NA,"W",NA,3,"C",1,"DY","X",NA,NA,NA,NA
333592,1100333592,110068571,110001072,NA,"6000","A",NA,NA,5,"E",0,NA,"T",NA,NA,NA,"CP-I4"
333593,1100333593,110068571,110001072,NA,"6020","A",NA,NA,1,"1",0,NA,"X",NA,NA,NA,NA
333594,1100333594,110068572,110001072,NA,"6020","A",NA,NA,1,"2",0,NA,"X",NA,NA,NA,NA
333595,1100333595,110068572,110001072,NA,"6000","A",NA,NA,1,"2",0,NA,"X",NA,NA,NA,NA
333596,1100333596,110068573,110001072,NA,"6020","A",NA,NA,1,"2",0,NA,"X",NA,NA,NA,NA
333597,1100333597,110068573,110001072,NA,"6020","A",NA,NA,1,"2",0,NA,"X",NA,NA,NA,NA
333598,1100333598,110068574,110001072,NA,"1680",NA,NA,NA,1,"2",0,NA,"X","SW",NA,NA,NA
333599,1100333599,110068574,110001072,NA,"6020",NA,NA,NA,150,"2",0,NA,"X",NA,NA,NA,NA
333600,1100333600,110068574,110001072,NA,"6360",NA,NA,NA,1,"A",1,"DF","X",NA,NA,NA,NA
333601,1100333601,110068574,110001072,NA,"710","A",NA,NA,1,"2",0,NA,"X",NA,NA,NA,NA
333602,1100333602,110068574,110001072,NA,"6020",NA,NA,NA,23,"2",1,NA,"X",NA,NA,NA,NA
333603,1100333603,110068574,110001072,NA,"5900","A",NA,NA,3,"2",1,NA,"X",NA,NA,NA,NA
333604,1100333604,110068574,110001072,NA,"6000","1",NA,NA,1,"2",1,NA,"X",NA,NA,NA,NA
333605,1100333605,110068574,110001072,NA,"710","A",NA,NA,1,"C",1,"DF","X",NA,NA,NA,NA
333606,1100333606,110068574,110001072,NA,"6360",NA,NA,NA,3,"A",1,"DF","X",NA,NA,NA,NA
333607,1100333607,110068574,110001072,NA,"5900",NA,NA,NA,5,"2",0,NA,"X",NA,NA,NA,NA
333608,1100333608,110068575,110001072,NA,"6360",NA,NA,NA,3,"A",1,NA,"X",NA,NA,NA,NA
333609,1100333609,110068575,110001072,NA,"6360",NA,NA,NA,1,"C",1,NA,"X",NA,NA,NA,NA
333610,1100333610,110068575,110001072,NA,"6000","A",NA,NA,1,"2",1,NA,"X",NA,NA,NA,NA
333611,1100333611,110068575,110001072,NA,"6020",NA,NA,NA,7,"2",1,NA,"X",NA,NA,NA,NA
333612,1100333612,110068575,110001072,NA,"5900",NA,NA,NA,2,"2",1,NA,"X",NA,NA,NA,NA
333613,1100333613,110068575,110001072,NA,"6000","1",NA,NA,1,"D",1,"DF","X",NA,NA,NA,NA
333614,1100333614,110068576,110001072,NA,"5900","A",NA,NA,1,"D",1,"DF","X",NA,NA,NA,NA
333615,1100333615,110068577,110001072,NA,"6020","A",NA,NA,1,"1",1,NA,"X",NA,NA,NA,NA
333616,1100333616,110068577,110001072,NA,"6360",NA,NA,NA,2,"B",1,"DF","X",NA,NA,NA,NA
333617,1100333617,110068577,110001072,NA,"6020","A",NA,NA,1,"2",0,NA,"X",NA,NA,NA,NA
333618,1100333618,110068578,110001072,NA,"6020","A",NA,NA,1,"2",0,NA,"X",NA,NA,NA,NA
333619,1100333619,110068578,110001072,NA,"5900","A",NA,NA,1,"2",0,NA,"X",NA,NA,NA,NA
333620,1100333620,110068578,110001072,NA,"6020","A",NA,NA,1,"2",0,NA,"X",NA,NA,NA,NA
333621,1100333621,110068580,110001072,"2","6340",NA,"W",NA,1,"2",1,NA,"X",NA,NA,NA,NA
333622,1100333622,110068580,110001072,"2","6340",NA,"B",NA,1,"2",1,NA,"X",NA,NA,NA,NA
333623,1100333623,110068580,110001072,"2","6360",NA,NA,NA,1,"2",1,NA,"X",NA,NA,NA,NA
333624,1100333624,110068580,110001072,NA,"6020","A",NA,NA,1,"2",0,NA,"X",NA,NA,NA,NA
333625,1100333625,110068580,110001072,NA,"6020","A",NA,NA,1,"1",0,NA,"X",NA,NA,NA,NA
333626,1100333626,110068580,110001072,NA,"6000","A",NA,NA,2,"2",0,NA,"X",NA,NA,NA,NA
333627,1100333627,110068581,110001072,NA,"6360",NA,NA,NA,1,"A",1,NA,"X",NA,NA,NA,NA
333628,1100333628,110068582,110001072,"3","6340",NA,NA,NA,1,"A",1,NA,"X",NA,NA,NA,NA
333629,1100333629,110068582,110001072,"3","2120",NA,NA,NA,1,"A",1,NA,"X",NA,NA,NA,NA
333630,1100333630,110068584,110001072,NA,"6020","A",NA,NA,1,"2",0,NA,"X",NA,NA,NA,NA
333631,1100333631,110068585,110001072,NA,"6000","A",NA,NA,1,"E",0,NA,"T",NA,NA,NA,"NW-G02"
333632,1100333632,110068585,110001072,NA,"6000","A",NA,NA,1,"E",0,NA,"P~X",NA,NA,NA,"TRANSFORMER PLATFORM"
333633,1100333633,110068585,110001072,NA,"800",NA,NA,NA,2,"E",0,NA,"X",NA,NA,NA,NA
333634,1100333634,110068588,110001072,NA,"6020","A",NA,NA,1,"2",0,NA,"X",NA,NA,NA,NA
333635,1100333635,110068588,110001072,NA,"6020","A",NA,NA,1,"2",1,NA,"X",NA,NA,NA,NA
333636,1100333636,110068589,110001072,NA,"6020","A",NA,NA,1,"2",0,NA,"X",NA,NA,NA,NA
333637,1100333637,110068590,110001072,NA,"6340",NA,"W",NA,1,"D",1,NA,"X",NA,NA,NA,NA
333638,1100333638,110068591,110001072,NA,"6020","A",NA,NA,1,"2",0,NA,"X",NA,NA,NA,NA
333639,1100333639,110068592,110001072,NA,"6360",NA,NA,NA,5,"C",1,"DF","X",NA,NA,NA,NA
333640,1100333640,110068592,110001072,NA,"6345",NA,NA,NA,4,"E",0,NA,"X",NA,NA,NA,NA
333641,1100333641,110068594,110001072,NA,"6345",NA,NA,NA,6,"D",1,"DF","X",NA,NA,NA,NA
333642,1100333642,110068598,110001072,NA,"6000","A",NA,NA,1,"2",0,NA,"X",NA,NA,NA,NA
333643,1100333643,110068600,110001072,NA,"5900","A",NA,NA,1,"2",0,NA,"X",NA,NA,NA,NA
333644,1100333644,110068604,110001072,NA,"6360",NA,NA,NA,2,"E",0,NA,"X",NA,NA,NA,NA
333645,1100333645,110068604,110001072,NA,"710","A",NA,NA,1,"2",0,NA,"X",NA,NA,NA,NA
333646,1100333646,110068604,110001072,NA,"6000","2",NA,NA,1,"E",0,NA,"X",NA,NA,NA,NA
333647,1100333647,110068606,110001072,NA,"6020","A",NA,NA,1,"1",0,NA,"X",NA,NA,NA,NA
333648,1100333648,110068608,110001072,NA,"6020","A",NA,NA,1,"2",0,NA,NA,NA,NA,NA,NA
333649,1100333649,110068608,110001072,NA,"6020","A",NA,NA,1,"1",1,NA,NA,NA,NA,NA,NA
333650,1100333650,110068608,110001072,NA,"6020","A",NA,NA,1,"2",0,NA,NA,NA,NA,NA,NA
333651,1100333651,110068609,110001072,NA,"6340",NA,"W",NA,3,"2",0,NA,NA,NA,NA,NA,NA
333652,1100333652,110068609,110001072,NA,"6020",NA,NA,NA,11,"B",0,"DF",NA,NA,NA,NA,NA
333653,1100333653,110068609,110001072,NA,"6345",NA,NA,NA,1,"2",0,NA,NA,NA,NA,NA,NA
333654,1100333654,110068615,110001072,NA,"6020","2",NA,NA,1,"2",1,NA,NA,NA,NA,NA,"EXIT WF"
333655,1100333655,110068617,110001072,NA,"710","A",NA,NA,1,"3",0,NA,NA,NA,NA,NA,NA
333656,1100333656,110068618,110001072,NA,"6340",NA,"W",NA,1,"A",0,NA,NA,NA,NA,NA,NA
333657,1100333657,110068618,110001072,NA,"6360",NA,"W",NA,1,"C",1,NA,NA,NA,NA,NA,NA
333658,1100333658,110068619,110001072,NA,"6345",NA,NA,NA,1,"2",0,NA,NA,NA,NA,NA,NA
333659,1100333659,110068620,110001072,NA,"6340",NA,"W",NA,1,"C",1,NA,NA,NA,NA,NA,NA
333660,1100333660,110068625,110001072,NA,"6020","A",NA,NA,1,"2",0,NA,NA,NA,NA,NA,NA
333661,1100333661,110068625,110001072,NA,"6340",NA,NA,NA,1,"E",0,NA,NA,NA,NA,NA,NA
333662,1100333662,110068625,110001072,NA,"6340",NA,"W",NA,2,"A",1,NA,NA,NA,NA,NA,NA
333663,1100333663,110068626,110001072,NA,"6020","A",NA,NA,1,"2",0,NA,NA,NA,NA,NA,NA
333664,1100333664,110068629,110001072,NA,"5910","A",NA,NA,1,"B",1,NA,NA,NA,NA,NA,NA
333665,1100333665,110068630,110001072,NA,"6020","A",NA,NA,2,"3",0,NA,NA,NA,NA,NA,NA
333666,1100333666,110068630,110001072,NA,"63510",NA,NA,NA,1,"E",0,NA,NA,NA,NA,NA,"330° 500M"
333667,1100333667,110068630,110001072,NA,"6020","A",NA,NA,1,"2",0,NA,NA,NA,NA,NA,NA
333668,1100333668,110068631,110001072,NA,"6340",NA,NA,NA,1,"E",0,NA,NA,NA,NA,NA,NA
333669,1100333669,110068632,110001072,NA,"6020","A",NA,NA,1,"2",0,NA,NA,NA,NA,NA,NA
333670,1100333670,110068633,110001072,NA,"6020","A",NA,NA,1,"2",0,NA,NA,NA,NA,NA,NA
